,Unnamed: 0,name,price
0,0,christies_0.jpg,450.0
1,1,christies_1.jpg,6750.0
2,2,christies_2.jpg,17000.0
3,3,christies_3.jpg,6500.0
4,4,christies_4.jpg,3000.0
5,5,christies_5.jpg,4500.0
6,6,christies_6.jpg,3900.0
7,7,christies_7.jpg,172.0
8,8,christies_8.jpg,7500.0
9,9,christies_9.jpg,4000.0
10,10,christies_10.jpg,4000.0
11,11,christies_11.jpg,352.38
12,12,christies_12.jpg,3584.67
13,13,christies_15.jpg,3800.0
14,14,christies_17.jpg,1000.0
15,15,christies_18.jpg,2000.0
16,16,christies_20.jpg,15000.0
17,17,christies_21.jpg,2740.0
18,18,christies_0.jpg,800.0
19,19,christies_1.jpg,8260.0
20,20,christies_2.jpg,2055.0
21,21,christies_3.jpg,3200.0
22,22,christies_4.jpg,4500.0
23,23,christies_5.jpg,8500.0
24,24,christies_6.jpg,600.0
25,25,christies_7.jpg,5285.7
26,26,christies_8.jpg,469.84
27,27,christies_9.jpg,1770.0
28,28,christies_10.jpg,3250.0
29,29,christies_11.jpg,2000.0
30,30,christies_12.jpg,13000.0
31,31,christies_15.jpg,2895.0
32,32,christies_17.jpg,17250.0
33,33,christies_18.jpg,2950.0
34,34,christies_20.jpg,13000.0
35,35,christies_21.jpg,8900.0
36,36,christies_22.jpg,13000.0
37,37,christies_23.jpg,2000.0
38,38,christies_25.jpg,4000.0
39,39,christies_26.jpg,8000.0
40,40,christies_29.jpg,3112.69
41,41,christies_30.jpg,3000.0
42,42,christies_31.jpg,2757.44
43,43,christies_32.jpg,9800.0
44,44,christies_33.jpg,2950.0
45,45,christies_34.jpg,1700.0
46,46,christies_35.jpg,1900.0
47,47,christies_36.jpg,1174.6
48,48,christies_37.jpg,14000.0
49,49,christies_38.jpg,2050.0
50,50,christies_39.jpg,2000.0
51,51,christies_40.jpg,9360.0
52,52,christies_41.jpg,10000.0
53,53,christies_42.jpg,5900.0
54,54,christies_43.jpg,5175.0
55,55,christies_44.jpg,1442.0
56,56,christies_47.jpg,13700.0
57,57,christies_48.jpg,18500.0
58,58,christies_49.jpg,442.0
59,59,christies_50.jpg,1409.52
60,60,christies_51.jpg,7500.0
61,61,christies_52.jpg,550.0
62,62,christies_53.jpg,3200.0
63,63,christies_55.jpg,8995.0
64,64,christies_56.jpg,6000.0
65,65,christies_57.jpg,500.0
66,66,christies_58.jpg,3500.0
67,67,christies_61.jpg,17000.0
68,68,christies_62.jpg,1098.0
69,69,christies_64.jpg,2949.0
70,70,christies_65.jpg,1950.0
71,71,christies_66.jpg,5000.0
72,72,christies_67.jpg,3500.0
73,73,christies_68.jpg,600.0
74,74,christies_69.jpg,3523.8
75,75,christies_70.jpg,2500.0
76,76,christies_71.jpg,10000.0
77,77,christies_72.jpg,3000.0
78,78,christies_73.jpg,1761.9
79,79,christies_74.jpg,3950.0
80,80,christies_77.jpg,2250.0
81,81,christies_78.jpg,12000.0
82,82,christies_80.jpg,2211.0
83,83,christies_81.jpg,3440.0
84,84,christies_82.jpg,175.0
85,85,christies_83.jpg,2300.0
86,86,christies_84.jpg,3758.72
87,87,christies_85.jpg,5406.0
88,88,christies_86.jpg,1375.0
89,89,christies_87.jpg,8000.0
90,90,christies_88.jpg,1900.0
91,91,christies_89.jpg,4111.1
92,92,christies_90.jpg,5700.0
93,93,christies_92.jpg,2950.0
94,94,christies_93.jpg,1600.0
95,95,christies_94.jpg,1380.0
96,96,christies_95.jpg,1400.0
97,97,christies_96.jpg,6500.0
98,98,christies_97.jpg,4100.0
99,99,christies_98.jpg,1800.0
100,100,christies_99.jpg,1879.36
101,101,christies_100.jpg,3250.0
102,102,christies_101.jpg,184.0
103,103,christies_102.jpg,10030.0
104,104,christies_103.jpg,3800.0
105,105,christies_104.jpg,1295.0
106,106,christies_105.jpg,3500.0
107,107,christies_106.jpg,14000.0
108,108,christies_107.jpg,17000.0
109,109,christies_108.jpg,2125.0
110,110,christies_109.jpg,1700.0
111,111,christies_110.jpg,4000.0
112,112,christies_111.jpg,1500.0
113,113,christies_112.jpg,2895.0
114,114,christies_113.jpg,246.0
115,115,christies_114.jpg,3446.8
116,116,christies_115.jpg,800.0
117,117,christies_116.jpg,650.0
118,118,christies_119.jpg,665.0
119,119,christies_120.jpg,6000.0
120,120,christies_121.jpg,399.0
121,121,christies_122.jpg,13000.0
122,122,christies_124.jpg,2000.0
123,123,christies_125.jpg,2500.0
124,124,christies_126.jpg,7634.9
125,125,christies_127.jpg,18793.6
126,126,christies_128.jpg,6000.0
127,127,christies_130.jpg,6166.65
128,128,christies_131.jpg,1761.9
129,129,christies_132.jpg,17619.0
130,130,christies_133.jpg,14160.0
131,131,christies_137.jpg,2400.0
132,132,christies_138.jpg,2700.0
133,133,christies_139.jpg,2380.0
134,134,christies_141.jpg,8272.32
135,135,christies_142.jpg,1900.0
136,136,christies_144.jpg,4500.0
137,137,christies_145.jpg,3465.07
138,138,christies_146.jpg,2000.0
139,139,christies_147.jpg,2936.5
140,140,christies_148.jpg,3440.0
141,141,christies_149.jpg,3295.0
142,142,christies_150.jpg,10835.69
143,143,christies_151.jpg,12500.0
144,144,christies_152.jpg,1300.0
145,145,christies_153.jpg,8809.5
146,146,christies_154.jpg,2500.0
147,147,christies_155.jpg,2800.0
148,148,christies_156.jpg,1200.0
149,149,christies_157.jpg,4500.0
150,150,christies_158.jpg,5600.0
151,151,christies_159.jpg,2995.0
152,152,christies_160.jpg,1409.52
153,153,christies_161.jpg,8500.0
154,154,christies_162.jpg,12000.0
155,155,christies_163.jpg,200.0
156,156,christies_164.jpg,6143.0
157,157,christies_165.jpg,6500.0
158,158,christies_166.jpg,8000.0
159,159,christies_167.jpg,2349.2
160,160,christies_168.jpg,1200.0
161,161,christies_169.jpg,7000.0
162,162,christies_170.jpg,340.63
163,163,christies_171.jpg,1250.0
164,164,christies_172.jpg,14095.2
165,165,christies_173.jpg,12333.3
166,166,christies_174.jpg,2950.0
167,167,christies_175.jpg,15269.8
168,168,christies_176.jpg,4100.0
169,169,christies_177.jpg,2200.0
170,170,christies_178.jpg,3200.0
171,171,christies_179.jpg,2360.0
172,172,christies_180.jpg,125.0
173,173,christies_181.jpg,8000.0
174,174,christies_182.jpg,3000.0
175,175,christies_183.jpg,12132.73
176,176,christies_184.jpg,6000.0
177,177,christies_185.jpg,2124.0
178,178,christies_186.jpg,3895.0
179,179,christies_187.jpg,6800.0
180,180,christies_188.jpg,12000.0
181,181,christies_190.jpg,3100.0
182,182,christies_191.jpg,2750.0
183,183,christies_192.jpg,20000.0
184,184,christies_193.jpg,4000.0
185,185,christies_194.jpg,1200.0
186,186,christies_195.jpg,950.0
187,187,christies_196.jpg,230.0
188,188,christies_197.jpg,11000.0
189,189,christies_198.jpg,14000.0
190,190,christies_199.jpg,3540.0
191,191,christies_200.jpg,7249.0
192,192,christies_201.jpg,2600.0
193,193,christies_202.jpg,800.0
194,194,christies_203.jpg,3000.0
195,195,christies_204.jpg,1918.0
196,196,christies_205.jpg,6800.0
197,197,christies_206.jpg,4411.9
198,198,christies_207.jpg,6930.14
199,199,christies_208.jpg,370.0
200,200,christies_209.jpg,1800.0
201,201,christies_210.jpg,14000.0
202,202,christies_211.jpg,2757.44
203,203,christies_212.jpg,2000.0
204,204,christies_213.jpg,2200.0
205,205,christies_214.jpg,13000.0
206,206,christies_215.jpg,18793.6
207,207,christies_216.jpg,14000.0
208,208,christies_217.jpg,45.0
209,209,christies_218.jpg,776.0
210,210,christies_219.jpg,2950.0
211,211,christies_220.jpg,4720.0
212,212,christies_221.jpg,2500.0
213,213,christies_222.jpg,5400.0
214,214,christies_223.jpg,3053.96
215,215,christies_224.jpg,10895.0
216,216,christies_225.jpg,3600.0
217,217,christies_226.jpg,15000.0
218,218,christies_227.jpg,5500.0
219,219,christies_228.jpg,1950.0
220,220,christies_229.jpg,4750.0
221,221,christies_230.jpg,5895.0
222,222,christies_231.jpg,16000.0
223,223,christies_232.jpg,12000.0
224,224,christies_233.jpg,13500.0
225,225,christies_234.jpg,325.0
226,226,christies_235.jpg,2250.0
227,227,christies_236.jpg,3495.0
228,228,christies_237.jpg,7282.52
229,229,christies_238.jpg,10000.0
230,230,christies_239.jpg,3993.64
231,231,christies_240.jpg,15000.0
232,232,christies_241.jpg,4205.09
233,233,christies_242.jpg,5200.0
234,234,christies_243.jpg,3750.0
235,235,christies_244.jpg,5400.0
236,236,christies_245.jpg,2231.74
237,237,christies_246.jpg,2574.0
238,238,christies_247.jpg,998.41
239,239,christies_248.jpg,7000.0
240,240,christies_249.jpg,2500.0
241,241,christies_250.jpg,4000.0
242,242,christies_251.jpg,5000.0
243,243,christies_252.jpg,800.0
244,244,christies_253.jpg,16000.0
245,245,christies_254.jpg,7500.0
246,246,christies_255.jpg,5500.0
247,247,christies_256.jpg,4000.0
248,248,christies_257.jpg,3993.0
249,249,christies_258.jpg,3000.0
250,250,christies_259.jpg,209.0
251,251,christies_260.jpg,2995.0
252,252,christies_261.jpg,100.0
253,253,christies_264.jpg,8515.85
254,254,christies_265.jpg,1888.0
255,255,christies_266.jpg,1400.0
256,256,christies_267.jpg,3288.88
257,257,christies_268.jpg,5873.0
258,258,christies_269.jpg,4200.0
259,259,christies_270.jpg,5462.5
260,260,christies_271.jpg,1761.9
261,261,christies_272.jpg,8633.31
262,262,christies_273.jpg,16000.0
263,263,christies_274.jpg,12333.3
264,264,christies_275.jpg,3600.0
265,265,christies_276.jpg,4750.0
266,266,christies_277.jpg,19000.0
267,267,christies_278.jpg,3817.45
268,268,christies_279.jpg,1843.0
269,269,christies_280.jpg,3200.0
270,270,christies_281.jpg,9396.8
271,271,christies_282.jpg,5100.0
272,272,christies_283.jpg,4463.48
273,273,christies_284.jpg,3600.0
274,274,christies_285.jpg,5529.0
275,275,christies_286.jpg,7470.0
276,276,christies_287.jpg,7500.0
277,277,christies_288.jpg,13787.19
278,278,christies_289.jpg,350.0
279,279,christies_290.jpg,1500.0
280,280,christies_291.jpg,2349.2
281,281,christies_292.jpg,5500.0
282,282,christies_293.jpg,3929.35
283,283,christies_294.jpg,4495.0
284,284,christies_295.jpg,9984.1
285,285,christies_296.jpg,5000.0
286,286,christies_297.jpg,117.46
287,287,christies_298.jpg,2250.0
288,288,christies_300.jpg,7700.0
289,289,christies_301.jpg,7500.0
290,290,christies_302.jpg,14500.0
291,291,christies_303.jpg,2481.69
292,292,christies_304.jpg,4950.0
293,293,christies_305.jpg,13787.19
294,294,christies_306.jpg,3308.93
295,295,christies_307.jpg,5160.0
296,296,christies_308.jpg,12000.0
297,297,christies_309.jpg,7500.0
298,298,christies_310.jpg,6495.0
299,299,christies_311.jpg,3758.72
300,300,christies_312.jpg,5600.0
301,301,christies_313.jpg,3375.0
302,302,christies_314.jpg,9650.0
303,303,christies_315.jpg,4900.0
304,304,christies_316.jpg,8222.2
305,305,christies_317.jpg,4500.0
306,306,christies_318.jpg,2300.0
307,307,christies_319.jpg,614.0
308,308,christies_320.jpg,450.0
309,309,christies_321.jpg,2580.0
310,310,christies_322.jpg,3000.0
311,311,christies_323.jpg,250.0
312,312,christies_324.jpg,7080.0
313,313,christies_325.jpg,13500.0
314,314,christies_326.jpg,1500.0
315,315,christies_327.jpg,9800.0
316,316,christies_328.jpg,1625.0
317,317,christies_329.jpg,225.0
318,318,christies_330.jpg,460.0
319,319,christies_331.jpg,1644.44
320,320,christies_332.jpg,10900.0
321,321,christies_333.jpg,2400.0
322,322,christies_334.jpg,12200.0
323,323,christies_335.jpg,1229.0
324,324,christies_336.jpg,12000.0
325,325,christies_337.jpg,450.0
326,326,christies_338.jpg,1938.09
327,327,christies_339.jpg,399.36
328,328,christies_340.jpg,350.0
329,329,christies_341.jpg,4895.0
330,330,christies_342.jpg,5400.0
331,331,christies_343.jpg,5400.0
332,332,christies_344.jpg,125.0
333,333,christies_346.jpg,8000.0
334,334,christies_347.jpg,9750.0
335,335,christies_348.jpg,7000.0
336,336,christies_349.jpg,10960.0
337,337,christies_351.jpg,3600.0
338,338,christies_352.jpg,1106.0
339,339,christies_354.jpg,14095.2
340,340,christies_355.jpg,2500.0
341,341,christies_356.jpg,2500.0
342,342,christies_357.jpg,8500.0
343,343,christies_358.jpg,2812.0
344,344,christies_359.jpg,848.0
345,345,christies_360.jpg,18793.6
346,346,christies_361.jpg,7500.0
347,347,christies_362.jpg,1800.0
348,348,christies_363.jpg,12400.0
349,349,christies_364.jpg,2000.0
350,350,christies_365.jpg,3350.0
351,351,christies_366.jpg,2800.0
352,352,christies_367.jpg,7047.6
353,353,christies_368.jpg,1755.0
354,354,christies_369.jpg,8500.0
355,355,christies_370.jpg,1534.0
356,356,christies_371.jpg,5495.0
357,357,christies_372.jpg,3523.8
358,358,christies_373.jpg,2200.0
359,359,christies_374.jpg,8500.0
360,360,christies_375.jpg,1100.0
361,361,christies_376.jpg,14338.68
362,362,christies_377.jpg,16800.0
363,363,christies_378.jpg,10000.0
364,364,christies_379.jpg,943.0
365,365,christies_380.jpg,1500.0
366,366,christies_381.jpg,3860.41
367,367,christies_382.jpg,1700.0
368,368,christies_383.jpg,5200.0
369,369,christies_384.jpg,11628.54
370,370,christies_385.jpg,2750.0
371,371,christies_386.jpg,4800.0
372,372,christies_387.jpg,1100.0
373,373,christies_388.jpg,776.0
374,374,christies_390.jpg,8200.0
375,375,christies_392.jpg,5750.0
376,376,christies_393.jpg,16544.63
377,377,christies_394.jpg,8000.0
378,378,christies_395.jpg,5600.0
379,379,christies_396.jpg,4500.0
380,380,christies_397.jpg,7000.0
381,381,christies_398.jpg,758.3
382,382,christies_399.jpg,12333.3
383,383,christies_400.jpg,1800.0
384,384,christies_401.jpg,13500.0
385,385,christies_402.jpg,3500.0
386,386,christies_405.jpg,4500.0
387,387,christies_407.jpg,3600.0
388,388,christies_408.jpg,5500.0
389,389,christies_409.jpg,1843.0
390,390,christies_412.jpg,1900.0
391,391,christies_413.jpg,1644.44
392,392,christies_414.jpg,750.0
393,393,christies_415.jpg,8500.0
394,394,christies_416.jpg,5500.0
395,395,christies_418.jpg,19550.0
396,396,christies_419.jpg,15000.0
397,397,christies_420.jpg,1044.0
398,398,christies_421.jpg,3160.0
399,399,christies_422.jpg,2757.44
400,400,christies_423.jpg,10000.0
401,401,christies_424.jpg,7047.6
402,402,christies_425.jpg,11158.7
403,403,liveauctioneer_54.jpg,11719.11
404,404,liveauctioneer_55.jpg,587.3
405,405,liveauctioneer_56.jpg,4400.0
406,406,liveauctioneer_57.jpg,6225.38
407,407,liveauctioneer_58.jpg,4750.0
408,408,liveauctioneer_59.jpg,14000.0
409,409,liveauctioneer_60.jpg,4720.0
410,410,liveauctioneer_61.jpg,5850.0
411,411,liveauctioneer_62.jpg,400.0
412,412,liveauctioneer_63.jpg,750.0
413,413,liveauctioneer_64.jpg,8000.0
414,414,liveauctioneer_65.jpg,4750.0
415,415,liveauctioneer_66.jpg,500.0
416,416,liveauctioneer_67.jpg,1500.0
417,417,liveauctioneer_68.jpg,1109.0
418,418,liveauctioneer_69.jpg,1229.0
419,419,liveauctioneer_70.jpg,17000.0
420,420,liveauctioneer_72.jpg,2950.0
421,421,liveauctioneer_73.jpg,3200.0
422,422,liveauctioneer_74.jpg,6000.0
423,423,liveauctioneer_75.jpg,8895.0
424,424,liveauctioneer_76.jpg,17000.0
425,425,liveauctioneer_77.jpg,2000.0
426,426,liveauctioneer_78.jpg,7900.0
427,427,liveauctioneer_80.jpg,6812.68
428,428,liveauctioneer_81.jpg,3931.0
429,429,liveauctioneer_82.jpg,1900.0
430,430,liveauctioneer_83.jpg,10620.0
431,431,liveauctioneer_84.jpg,1644.44
432,432,liveauctioneer_85.jpg,3000.0
433,433,liveauctioneer_86.jpg,3600.0
434,434,liveauctioneer_87.jpg,9000.0
435,435,liveauctioneer_88.jpg,220.0
436,436,liveauctioneer_89.jpg,2936.5
437,437,liveauctioneer_90.jpg,3500.0
438,438,liveauctioneer_91.jpg,3641.26
439,439,liveauctioneer_92.jpg,3523.8
440,440,liveauctioneer_93.jpg,800.0
441,441,liveauctioneer_94.jpg,300.0
442,442,liveauctioneer_95.jpg,7500.0
443,443,liveauctioneer_97.jpg,5790.62
444,444,liveauctioneer_98.jpg,822.22
445,445,liveauctioneer_99.jpg,15000.0
446,446,liveauctioneer_100.jpg,1843.0
447,447,liveauctioneer_101.jpg,4495.0
448,448,liveauctioneer_102.jpg,11900.0
449,449,liveauctioneer_103.jpg,18793.6
450,450,liveauctioneer_104.jpg,939.68
451,451,liveauctioneer_105.jpg,3068.0
452,452,liveauctioneer_106.jpg,2137.02
