,name,price
0,artsper_0.jpg,307
1,artsper_1.jpg,3440
2,artsper_2.jpg,3071
3,artsper_3.jpg,2076
4,artsper_4.jpg,491
5,artsper_5.jpg,295
6,artsper_6.jpg,1290
7,artsper_7.jpg,650
8,artsper_8.jpg,719
9,artsper_9.jpg,9337
10,artsper_10.jpg,491
11,artsper_11.jpg,676
12,artsper_12.jpg,1720
13,artsper_13.jpg,3563
14,artsper_14.jpg,3256
15,artsper_15.jpg,614
16,artsper_16.jpg,1966
17,artsper_17.jpg,307
18,artsper_18.jpg,3440
19,artsper_19.jpg,366
20,artsper_20.jpg,2641
21,artsper_21.jpg,3563
22,artsper_22.jpg,553
23,artsper_23.jpg,3071
24,artsper_24.jpg,5406
25,artsper_25.jpg,1966
26,artsper_26.jpg,1290
27,artsper_27.jpg,983
28,artsper_28.jpg,430
29,artsper_29.jpg,109
30,artsper_30.jpg,9338
31,artsper_31.jpg,3440
32,artsper_32.jpg,2826
33,artsper_33.jpg,3071
34,artsper_34.jpg,1843
35,artsper_35.jpg,498
36,artsper_36.jpg,737
37,artsper_37.jpg,2457
38,artsper_38.jpg,2150
39,artsper_39.jpg,3735
40,artsper_40.jpg,725
41,artsper_41.jpg,270
42,artsper_42.jpg,2973
43,artsper_43.jpg,430
44,artsper_44.jpg,5639
45,artsper_45.jpg,596
46,artsper_46.jpg,241
47,artsper_47.jpg,8600
48,artsper_48.jpg,418
49,artsper_49.jpg,3071
50,artsper_50.jpg,1569
51,artsper_51.jpg,1781
52,artsper_52.jpg,442
53,artsper_53.jpg,2027
54,artsper_54.jpg,7470
55,artsper_55.jpg,491
56,artsper_56.jpg,1474
57,artsper_57.jpg,442
58,artsper_58.jpg,1327
59,artsper_59.jpg,3520
60,artsper_60.jpg,4991
61,artsper_61.jpg,9214
62,artsper_62.jpg,2703
63,artsper_63.jpg,2813
64,artsper_64.jpg,983
65,artsper_65.jpg,737
66,artsper_66.jpg,2433
67,artsper_67.jpg,1172
68,artsper_68.jpg,1548
69,artsper_69.jpg,835
70,artsper_70.jpg,983
71,artsper_71.jpg,1300
72,artsper_72.jpg,665
73,artsper_73.jpg,209
74,artsper_74.jpg,737
75,artsper_75.jpg,221
76,artsper_76.jpg,2211
77,artsper_77.jpg,1327
78,artsper_78.jpg,590
79,artsper_79.jpg,848
80,artsper_80.jpg,3317
81,artsper_81.jpg,1720
82,artsper_82.jpg,4054
83,artsper_83.jpg,2011
84,artsper_84.jpg,6839
85,artsper_85.jpg,643
86,artsper_86.jpg,5037
87,artsper_87.jpg,305
88,artsper_88.jpg,9583
89,artsper_89.jpg,614
90,artsper_90.jpg,6143
91,artsper_91.jpg,2433
92,artsper_92.jpg,1106
93,artsper_93.jpg,1365
94,artsper_94.jpg,5897
95,artsper_95.jpg,6081
96,artsper_96.jpg,1774
97,artsper_97.jpg,4741
98,artsper_98.jpg,2949
99,artsper_99.jpg,418
100,artsper_100.jpg,2032
101,artsper_101.jpg,2945
102,artsper_102.jpg,430
103,artsper_103.jpg,2089
