,name,price
0,christies_0.jpg,16800
1,christies_1.jpg,8400
2,christies_2.jpg,14000
3,christies_3.jpg,7000
4,christies_4.jpg,3500
5,christies_5.jpg,14000
6,christies_6.jpg,5600
7,christies_7.jpg,16800
8,christies_8.jpg,12600
9,christies_9.jpg,3500
10,christies_10.jpg,7000
11,christies_11.jpg,7000
12,christies_12.jpg,18200
13,christies_15.jpg,9800
14,christies_17.jpg,5600
15,christies_18.jpg,5600
16,christies_20.jpg,8400
17,christies_21.jpg,3500
18,christies_0.jpg,16800
19,christies_1.jpg,8400
20,christies_2.jpg,14000
21,christies_3.jpg,7000
22,christies_4.jpg,3500
23,christies_5.jpg,14000
24,christies_6.jpg,5600
25,christies_7.jpg,16800
26,christies_8.jpg,12600
27,christies_9.jpg,3500
28,christies_10.jpg,7000
29,christies_11.jpg,7000
30,christies_12.jpg,18200
31,christies_15.jpg,9800
32,christies_17.jpg,5600
33,christies_18.jpg,5600
34,christies_20.jpg,8400
35,christies_21.jpg,3500
36,christies_22.jpg,14000
37,christies_23.jpg,5600
38,christies_24.jpg,8400
39,christies_25.jpg,5600
40,christies_26.jpg,7000
41,christies_27.jpg,7000
42,christies_28.jpg,5600
43,christies_29.jpg,16800
44,christies_30.jpg,3500
45,christies_31.jpg,3500
46,christies_32.jpg,4200
47,christies_33.jpg,3500
48,christies_34.jpg,5600
49,christies_35.jpg,5600
50,christies_36.jpg,9800
51,christies_37.jpg,3500
52,christies_38.jpg,8400
53,christies_39.jpg,9800
54,christies_40.jpg,11200
55,christies_41.jpg,14000
56,christies_42.jpg,14000
57,christies_43.jpg,8400
58,christies_44.jpg,7000
59,christies_47.jpg,14000
60,christies_48.jpg,14000
61,christies_49.jpg,3500
62,christies_50.jpg,7000
63,christies_51.jpg,2520
64,christies_52.jpg,2520
65,christies_53.jpg,9800
66,christies_55.jpg,7000
67,christies_56.jpg,3500
68,christies_57.jpg,5600
69,christies_58.jpg,7000
70,christies_61.jpg,14000
71,christies_62.jpg,7000
72,christies_64.jpg,14000
73,christies_65.jpg,14000
74,christies_66.jpg,7000
75,christies_67.jpg,16800
76,christies_68.jpg,3500
77,christies_69.jpg,18200
78,christies_70.jpg,18200
79,christies_71.jpg,6300
80,christies_72.jpg,9800
81,christies_73.jpg,4200
82,christies_74.jpg,840
83,christies_77.jpg,9800
84,christies_78.jpg,14000
85,christies_80.jpg,5600
86,christies_81.jpg,5600
87,christies_82.jpg,7000
88,christies_83.jpg,5600
89,christies_84.jpg,8400
90,christies_85.jpg,3500
91,christies_86.jpg,8400
92,christies_87.jpg,5600
93,christies_88.jpg,3500
94,christies_89.jpg,2100
95,christies_90.jpg,7000
96,christies_92.jpg,3500
97,christies_93.jpg,3500
98,christies_94.jpg,5600
99,christies_95.jpg,3500
100,christies_96.jpg,3500
101,christies_97.jpg,7000
102,christies_98.jpg,4200
103,christies_99.jpg,5600
104,christies_100.jpg,7000
105,christies_101.jpg,2100
106,christies_102.jpg,2100
107,christies_103.jpg,3500
108,christies_104.jpg,4200
109,christies_105.jpg,5600
110,christies_106.jpg,4900
111,christies_107.jpg,4900
112,christies_108.jpg,4900
113,christies_109.jpg,3500
114,christies_110.jpg,5600
115,christies_111.jpg,3500
116,christies_112.jpg,2100
117,christies_113.jpg,2380
118,christies_114.jpg,2240
119,christies_115.jpg,8400
120,christies_116.jpg,3500
121,christies_117.jpg,3500
122,christies_118.jpg,7000
123,christies_119.jpg,14000
124,christies_120.jpg,5600
125,christies_121.jpg,3500
126,christies_122.jpg,14000
127,christies_123.jpg,5600
128,christies_124.jpg,18200
129,christies_125.jpg,12600
130,christies_126.jpg,3500
131,christies_127.jpg,7000
132,christies_128.jpg,7000
133,christies_130.jpg,9800
134,christies_131.jpg,5600
135,christies_132.jpg,5600
136,christies_133.jpg,5600
137,christies_135.jpg,8400
138,christies_136.jpg,14000
139,christies_137.jpg,5600
140,christies_138.jpg,4200
141,christies_139.jpg,3500
142,christies_140.jpg,3500
143,christies_141.jpg,12600
144,christies_142.jpg,14000
145,christies_144.jpg,4720
146,christies_145.jpg,10030
147,christies_146.jpg,2950
148,christies_147.jpg,2950
149,christies_148.jpg,5900
150,christies_149.jpg,2360
151,christies_150.jpg,14160
152,christies_151.jpg,2950
153,christies_152.jpg,8260
154,christies_153.jpg,11800
155,christies_154.jpg,2950
156,christies_155.jpg,11800
157,christies_156.jpg,7080
158,christies_157.jpg,2360
159,christies_158.jpg,14160
160,christies_159.jpg,10620
161,christies_160.jpg,2360
162,christies_161.jpg,5900
163,christies_162.jpg,4720
164,christies_163.jpg,14160
165,christies_164.jpg,14160
166,christies_165.jpg,15340
167,christies_166.jpg,11800
168,christies_167.jpg,15340
